Ticker,Period,Metric,Value,DataType,SourceMode
HSG,2024-Q2,TotalLiabilities,8614667658925.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,TotalLiabilities,10816536031178.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,TotalLiabilities,7927852855266.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,TotalLiabilities,6585139273223.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,TotalLiabilities,6159554691689.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,TotalLiabilities,6365570815454.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,TotalLiabilities,5793274330371.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,TotalLiabilities,6141841220117.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,TotalLiabilities,11323766345784.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,TotalLiabilities,10707602410239.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,TotalLiabilities,11643197241720.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,TotalLiabilities,15786236174085.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,TotalLiabilities,15305000806887.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,TotalLiabilities,13888142839826.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,TotalLiabilities,10266256860317.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,TotalLiabilities,11165669153608.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,TotalLiabilities,10285568150305.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,TotalLiabilities,11142513530769.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,TotalLiabilities,11082191190844.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,TotalLiabilities,11757157277389.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,TotalLiabilities,12801290912216.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,TotalLiabilities,13139161978796.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q4,TotalLiabilities,14651981013272.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q3,TotalLiabilities,16103196342693.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q2,TotalLiabilities,18385144490963.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q1,TotalLiabilities,18214417492943.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,Revenue,9993257179471.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,Revenue,8975136895967.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,Revenue,8383072239116.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,Revenue,8356617952866.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,Revenue,9509181798369.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,Revenue,8450351935715.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,Revenue,10221663391217.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,Revenue,10108704467461.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,Revenue,10840380570839.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,Revenue,9249584558269.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,Revenue,9073224141879.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,Revenue,8106587464516.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,Revenue,8645778239905.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,Revenue,6980866633433.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,Revenue,7917428618796.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,Revenue,7939117888739.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,Revenue,12177235838329.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,Revenue,12660654588362.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,Revenue,16933627636037.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,Revenue,15797047918722.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,Revenue,12983894346047.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,Revenue,10845989020993.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,Revenue,9099590947974.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,Revenue,8341926801293.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,Revenue,6834013613033.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,Revenue,5778517351218.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,Revenue,6584999160370.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,Revenue,6349810490924.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,Revenue,7228246419130.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,Revenue,6911281307835.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q4,Revenue,7545436900786.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q3,Revenue,8565925777340.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q2,Revenue,10324782002903.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q1,Revenue,7664141785784.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,GrossProfit,1526177750940.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,GrossProfit,1051478651837.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,GrossProfit,938516586174.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,GrossProfit,1025178148927.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,GrossProfit,1212886792024.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,GrossProfit,1076658221388.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,GrossProfit,1205317686266.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,GrossProfit,858813970684.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,GrossProfit,1336914565776.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,GrossProfit,1118244307645.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,GrossProfit,949693552362.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,GrossProfit,1074879590636.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,GrossProfit,892095397824.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,GrossProfit,933699893798.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,GrossProfit,159967207386.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,GrossProfit,-208808325447.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,GrossProfit,1594970979517.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,GrossProfit,1429252198276.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,GrossProfit,2123276309410.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,GrossProfit,2466846361996.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,GrossProfit,2953734547285.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,GrossProfit,1953965248589.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,GrossProfit,1498852023113.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,GrossProfit,1534558869999.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,GrossProfit,1062863381687.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,GrossProfit,1075873059230.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,GrossProfit,953098100380.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,GrossProfit,840495959619.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,GrossProfit,970375990998.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,GrossProfit,780655151347.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q4,GrossProfit,607092980039.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q3,GrossProfit,745651160383.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q2,GrossProfit,1031109255376.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q1,GrossProfit,1019181725725.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,OperatingProfit,419665971460.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,OperatingProfit,137057123892.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,OperatingProfit,81259532832.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,OperatingProfit,96452988775.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,OperatingProfit,254712196187.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,OperatingProfit,220470345704.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,OperatingProfit,182347985898.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,OperatingProfit,-168092107432.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,OperatingProfit,273046206978.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,OperatingProfit,301021148230.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,OperatingProfit,104638605172.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,OperatingProfit,492589629579.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,OperatingProfit,4683384438.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,OperatingProfit,288390495467.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,OperatingProfit,-689533312935.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,OperatingProfit,-990582686802.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,OperatingProfit,290337094157.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,OperatingProfit,283598297478.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,OperatingProfit,746402101532.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,OperatingProfit,1053272065215.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,OperatingProfit,1989839672992.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,OperatingProfit,1183670448933.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,OperatingProfit,690600205121.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,OperatingProfit,565552375155.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,OperatingProfit,366094112089.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,OperatingProfit,231619654310.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,OperatingProfit,213616090545.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,OperatingProfit,118505035013.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,OperatingProfit,208146982174.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,OperatingProfit,36997185978.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q4,OperatingProfit,-116083162529.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q3,OperatingProfit,-135954168038.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q2,OperatingProfit,91649295277.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q1,OperatingProfit,141251944681.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,InterestExpense,-120766104398.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,InterestExpense,-108215714910.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,InterestExpense,-52210780267.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,InterestExpense,-47058761250.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,InterestExpense,-42601433022.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,InterestExpense,-46223404876.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,InterestExpense,-49209244174.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,InterestExpense,-39610103824.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,InterestExpense,-39340801219.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,InterestExpense,-28753268551.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,InterestExpense,-25318241519.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,InterestExpense,-35924492112.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,InterestExpense,-54630974661.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,InterestExpense,-57069959356.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,InterestExpense,-47864076978.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,InterestExpense,-73522016290.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,InterestExpense,-59241516019.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,InterestExpense,-52046334384.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,InterestExpense,-75432057646.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,InterestExpense,-106666082947.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,InterestExpense,-79458539288.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,InterestExpense,-77078839889.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,InterestExpense,-91845086689.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,InterestExpense,-113950660131.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,InterestExpense,-136485157060.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,InterestExpense,-151674135447.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,InterestExpense,-157976183288.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,InterestExpense,-185552127572.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,InterestExpense,-178349555282.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,InterestExpense,-195018295520.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q4,InterestExpense,-187040186546.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q3,InterestExpense,-234554505947.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q2,InterestExpense,-189916529097.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q1,InterestExpense,-216111587464.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,NPAT,382273471282.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,NPAT,123470188176.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,NPAT,62350491842.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,NPAT,88163510836.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,NPAT,273786344313.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,NPAT,207527240855.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,NPAT,165534977740.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,NPAT,-181334032346.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,NPAT,273412468489.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,NPAT,319232988590.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,NPAT,103362551637.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,NPAT,440081280142.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,NPAT,14160722492.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,NPAT,256053841912.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,NPAT,-680233500644.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,NPAT,-886709013850.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,NPAT,265009843945.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,NPAT,234696038409.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,NPAT,638323437980.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,NPAT,941059453394.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,NPAT,1701824286868.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,NPAT,1098594278042.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,NPAT,572016043955.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,NPAT,451939486320.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,NPAT,318107862145.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,NPAT,201042311855.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,NPAT,181105259754.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,NPAT,91942996731.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,NPAT,161073951112.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,NPAT,55702134528.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q4,NPAT,60652421375.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q3,NPAT,-102804180208.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q2,NPAT,82849256935.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q1,NPAT,95728492934.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024,EBITDA,9.935485671,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,EBITDA,11.2557016563,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,EBITDA,8.8170072131,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,EBITDA,10.8954890245,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,EBITDA,9.1097117331,ACTUAL,VNSTOCK_BRONZE
HSG,2025,EBITDA,7.6822428614,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,EBITDA,10.0312813364,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,EBITDA,11.4033900032,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,EBITDA,8.561726592,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,EBITDA,9.0964211851,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,EBITDA,10.3469338684,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,EBITDA,7.9991725041,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,Depreciation,234516355191.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,Depreciation,228417135887.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,Depreciation,230601184244.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,Depreciation,228054327030.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,Depreciation,224412555660.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,Depreciation,222867592742.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,Depreciation,227726144418.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,Depreciation,232282624476.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,Depreciation,240711927491.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,Depreciation,251230724442.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,Depreciation,265527582151.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,Depreciation,275673042254.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,Depreciation,276090461573.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,Depreciation,284054965589.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,Depreciation,294882481600.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,Depreciation,288140449402.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,Depreciation,290350903284.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,Depreciation,285971486412.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,Depreciation,295061908021.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,Depreciation,294873631596.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,Depreciation,293060261140.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,Depreciation,293938762831.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,Depreciation,304086745280.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,Depreciation,305430972205.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,Depreciation,307949071500.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,Depreciation,305915305016.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,Depreciation,310469104595.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,Depreciation,321748482122.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,Depreciation,306569084019.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,Depreciation,280750632275.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q4,Depreciation,282912616177.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q3,Depreciation,271409845551.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q2,Depreciation,280149921984.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q1,Depreciation,243889433111.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,CFO,1655814704064.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,CFO,-1204633405205.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,CFO,-957800904678.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,CFO,1229207464132.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,CFO,398285469695.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,CFO,2077894822607.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,CFO,-20212325549.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,CFO,1331066598329.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,CFO,666392259636.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,CFO,-2739258038916.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,CFO,-672923264481.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,CFO,1490432375549.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,CFO,-409458592374.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,CFO,-1069181875323.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,CFO,1853835262379.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,CFO,3531641661436.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,CFO,-502230178658.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,CFO,-1702225477362.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,CFO,1501103296695.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,CFO,470831394166.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,CFO,-697067465563.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,CFO,963477572823.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,CFO,758834947074.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,CFO,706159123946.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,CFO,142689275013.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,CFO,712575823101.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,CFO,548096972744.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,CFO,1607552867254.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,CFO,-23645708039.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,CFO,1289342068892.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q4,CFO,2356418359961.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q3,CFO,2219928063465.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q2,CFO,813882217510.0,ACTUAL,VNSTOCK_BRONZE
HSG,2018-Q1,CFO,1774006465634.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q2,Capex,-1023141632463.0,ACTUAL,VNSTOCK_BRONZE
HSG,2026-Q1,Capex,-857301320251.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q4,Capex,-384107214130.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q3,Capex,-1293744297800.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q2,Capex,-881353894575.0,ACTUAL,VNSTOCK_BRONZE
HSG,2025-Q1,Capex,-281644345484.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q4,Capex,-166012633583.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q3,Capex,-649400199205.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q2,Capex,-48365906897.0,ACTUAL,VNSTOCK_BRONZE
HSG,2024-Q1,Capex,-72784614095.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q4,Capex,-140844491.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q3,Capex,-178394878479.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q2,Capex,13291710328.0,ACTUAL,VNSTOCK_BRONZE
HSG,2023-Q1,Capex,-158236127857.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q4,Capex,-50427209873.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q3,Capex,-147820863353.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q2,Capex,-97992013359.0,ACTUAL,VNSTOCK_BRONZE
HSG,2022-Q1,Capex,-76828542339.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q4,Capex,-124520436951.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q3,Capex,-309304234302.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q2,Capex,-7340551178.0,ACTUAL,VNSTOCK_BRONZE
HSG,2021-Q1,Capex,-80987733368.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q4,Capex,-79224215746.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q3,Capex,-242827066216.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q2,Capex,-32667806198.0,ACTUAL,VNSTOCK_BRONZE
HSG,2020-Q1,Capex,-32278612975.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q4,Capex,-90363989125.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q3,Capex,-278588577568.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q2,Capex,-109100133572.0,ACTUAL,VNSTOCK_BRONZE
HSG,2019-Q1,Capex,-226628585282.0,ACTUAL,VNSTOCK_BRONZE
