Ticker,Period,Dataset,Field,Value,DataType,SourceMode
MVC,LATEST,ratio,order,60.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,ratio,level,2.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,ratio,value,0.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,balance_sheet,order,118.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,balance_sheet,level,1.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,balance_sheet,off_balance,0.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,balance_sheet,value,1473126164984.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,income_statement,order,25.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,income_statement,level,1.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,income_statement,value,0.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,cash_flow,order,51.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,cash_flow,level,1.0,ACTUAL,VNSTOCK_BRONZE
MVC,LATEST,cash_flow,value,28335753010.0,ACTUAL,VNSTOCK_BRONZE
