Ticker,Period,Dataset,Field,Value,DataType,SourceMode
DAE,LATEST,ratio,order,60.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,ratio,level,2.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,ratio,value,0.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,balance_sheet,order,118.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,balance_sheet,level,1.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,balance_sheet,off_balance,0.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,balance_sheet,value,38350819325.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,income_statement,order,25.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,income_statement,level,1.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,income_statement,value,0.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,cash_flow,order,51.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,cash_flow,level,1.0,ACTUAL,VNSTOCK_BRONZE
DAE,LATEST,cash_flow,value,3431553045.0,ACTUAL,VNSTOCK_BRONZE
