Ticker,Period,Dataset,Field,Value,DataType,SourceMode
MQB,LATEST,ratio,order,60.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,ratio,level,2.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,ratio,value,0.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,balance_sheet,order,118.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,balance_sheet,level,1.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,balance_sheet,off_balance,0.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,balance_sheet,value,1225456704543.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,income_statement,order,25.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,income_statement,level,1.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,income_statement,value,0.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,cash_flow,order,51.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,cash_flow,level,1.0,ACTUAL,VNSTOCK_BRONZE
MQB,LATEST,cash_flow,value,8606290036.0,ACTUAL,VNSTOCK_BRONZE
