Ticker,Period,Dataset,Field,Value,DataType,SourceMode
DTT,LATEST,ratio,order,60.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,ratio,level,2.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,ratio,value,0.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,balance_sheet,order,118.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,balance_sheet,level,1.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,balance_sheet,off_balance,0.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,balance_sheet,value,165058815089.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,income_statement,order,25.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,income_statement,level,1.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,income_statement,value,0.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,cash_flow,order,51.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,cash_flow,level,1.0,ACTUAL,VNSTOCK_BRONZE
DTT,LATEST,cash_flow,value,7972946262.0,ACTUAL,VNSTOCK_BRONZE
